Date,SKU,Brand,Region,Category,Quantity,Sales,Revenue,Price_Per_Unit
06/09/2024,PROD-007,LG,West,Accessories,116,1751.95273,203226.5166,15.10304077
06/09/2024,PROD-016,Apple,North,Computers,117,1835.975979,214809.1896,15.69210239
06/09/2024,PROD-014,LG,South,Electronics,139,2168.793872,301462.3482,15.60283361
06/09/2024,PROD-007,Samsung,East,Appliances,138,2217.53324,306019.5871,16.06908145
06/09/2024,PROD-016,Sony,North,Appliances,131,2148.101868,281401.3447,16.39772419
06/09/2024,PROD-002,Sony,North,Computers,127,1944.81519,246991.5292,15.31350544
06/09/2024,PROD-011,LG,South,Appliances,118,1856.307141,219044.2427,15.73141645
06/09/2024,PROD-032,Samsung,North,Computers,98,1524.669953,149417.6554,15.55785666
07/09/2024,PROD-020,Samsung,South,Accessories,122,1995.175615,243411.425,16.35389848
07/09/2024,PROD-021,LG,East,Computers,133,2026.45459,269518.4605,15.23650068
07/09/2024,PROD-033,Microsoft,West,Appliances,139,2259.577475,314081.269,16.25595306
07/09/2024,PROD-006,Sony,East,Electronics,128,1985.097635,254092.4973,15.50857527
07/09/2024,PROD-036,LG,South,Appliances,107,1721.125081,184160.3837,16.08528113
07/09/2024,PROD-004,Microsoft,South,Electronics,134,2205.376896,295520.5041,16.45803654
07/09/2024,PROD-008,Apple,North,Electronics,133,2129.366143,283205.6971,16.01027176
08/09/2024,PROD-009,LG,West,Electronics,122,1883.493501,229786.2072,15.43847132
08/09/2024,PROD-009,LG,North,Computers,135,2111.729528,285083.4863,15.64244095
08/09/2024,PROD-026,Samsung,East,Appliances,132,2112.640889,278868.5973,16.00485522
09/09/2024,PROD-016,LG,East,Computers,122,1940.574514,236750.0907,15.90634848
09/09/2024,PROD-003,Sony,North,Computers,129,2106.587147,271749.7419,16.33013292
09/09/2024,PROD-031,Sony,North,Computers,126,1950.085913,245710.825,15.47687232
10/09/2024,PROD-018,LG,West,Electronics,139,2264.382965,314749.2321,16.29052493
10/09/2024,PROD-011,Google,South,Appliances,124,2050.655047,254281.2258,16.5375407
10/09/2024,PROD-011,LG,West,Accessories,127,1970.896576,250303.8651,15.51887067
10/09/2024,PROD-032,Sony,East,Appliances,130,2174.931077,282741.0401,16.73023906
10/09/2024,PROD-007,Apple,North,Accessories,120,1884.233773,226108.0528,15.70194811
10/09/2024,PROD-021,Samsung,East,Computers,136,2251.024516,306139.3341,16.55165085
11/09/2024,PROD-031,Sony,North,Appliances,118,1902.451037,224489.2224,16.12246641
11/09/2024,PROD-017,Sony,West,Electronics,125,1970.62439,246328.0488,15.76499512
11/09/2024,PROD-003,Google,South,Computers,140,2196.092903,307453.0065,15.68637788
11/09/2024,PROD-033,Google,North,Computers,108,1646.177564,177787.1769,15.24238485
11/09/2024,PROD-017,Sony,South,Accessories,111,1815.33202,201501.8542,16.35434252
11/09/2024,PROD-003,Apple,West,Accessories,119,1924.971346,229071.5902,16.1762298
11/09/2024,PROD-016,Google,South,Appliances,122,1890.2427,230609.6094,15.49379262
11/09/2024,PROD-004,Apple,West,Electronics,139,2240.21238,311389.5208,16.11663583
11/09/2024,PROD-007,Microsoft,West,Accessories,134,2218.857265,297326.8736,16.55863631
11/09/2024,PROD-028,LG,South,Electronics,125,1987.34144,248417.68,15.89873152
12/09/2024,PROD-033,Samsung,West,Computers,139,2150.936082,298980.1154,15.4743603
12/09/2024,PROD-033,Samsung,East,Computers,122,1919.209537,234143.5635,15.73122571
12/09/2024,PROD-011,Samsung,South,Appliances,119,1879.731341,223688.0295,15.79606169
12/09/2024,PROD-021,Apple,West,Electronics,124,1853.692239,229857.8376,14.94913096
12/09/2024,PROD-030,Apple,North,Appliances,117,1952.943569,228494.3976,16.69182538
12/09/2024,PROD-017,Samsung,South,Computers,129,1968.190138,253896.5278,15.25728789
13/09/2024,PROD-007,Google,East,Appliances,127,2069.464022,262821.9308,16.2949923
13/09/2024,PROD-009,Microsoft,East,Accessories,132,2057.125693,271540.5914,15.58428555
14/09/2024,PROD-020,Apple,South,Electronics,135,2098.929362,283355.4639,15.5476249
14/09/2024,PROD-020,LG,North,Computers,126,1995.440826,251425.5441,15.83683195
14/09/2024,PROD-033,Microsoft,West,Computers,137,2240.655681,306969.8283,16.35515096
14/09/2024,PROD-009,Samsung,West,Electronics,133,2052.052967,272923.0446,15.42896968
14/09/2024,PROD-015,Apple,West,Accessories,139,2179.002464,302881.3425,15.67627672
14/09/2024,PROD-035,LG,West,Accessories,143,2244.08146,320903.6488,15.69287734
14/09/2024,PROD-025,Apple,West,Appliances,145,2257.207547,327295.0944,15.5669486
14/09/2024,PROD-021,LG,East,Accessories,120,1918.745176,230249.4211,15.98954313
14/09/2024,PROD-016,Microsoft,West,Accessories,135,2192.860791,296036.2069,16.24341327
15/09/2024,PROD-003,Apple,South,Accessories,127,1934.275943,245653.0448,15.23051924
15/09/2024,PROD-012,Microsoft,North,Electronics,131,2056.377468,269385.4484,15.69753793
15/09/2024,PROD-016,Apple,North,Accessories,133,2200.119671,292615.9163,16.54225317
15/09/2024,PROD-014,Samsung,North,Appliances,116,1890.010039,219241.1645,16.29318999
15/09/2024,PROD-010,Samsung,South,Accessories,122,1958.064621,238883.8838,16.04971001
15/09/2024,PROD-023,LG,East,Accessories,137,2184.124131,299225.006,15.94251191
16/09/2024,PROD-013,Samsung,North,Electronics,121,1888.586565,228518.9744,15.60815343
16/09/2024,PROD-010,Microsoft,West,Appliances,133,1983.4986,263805.3138,14.91352331
16/09/2024,PROD-018,Sony,North,Computers,115,1857.789312,213645.7709,16.15468967
16/09/2024,PROD-028,Apple,West,Accessories,136,2049.010422,278665.4174,15.0662531
16/09/2024,PROD-023,Microsoft,South,Computers,121,1926.071281,233054.6251,15.91794447
16/09/2024,PROD-003,Google,West,Accessories,120,1878.672569,225440.7083,15.65560474
16/09/2024,PROD-025,Sony,North,Computers,120,1979.493948,237539.2738,16.4957829
16/09/2024,PROD-022,Apple,North,Electronics,131,2071.754482,271399.8371,15.81491971
16/09/2024,PROD-015,Google,North,Computers,115,1912.962318,219990.6666,16.63445494
16/09/2024,PROD-003,LG,North,Electronics,135,2036.099403,274873.4194,15.0822178
17/09/2024,PROD-011,Google,West,Accessories,126,2029.673828,255738.9024,16.10852245
17/09/2024,PROD-005,LG,East,Computers,118,1835.000344,216530.0406,15.55085037
17/09/2024,PROD-006,Samsung,North,Computers,119,1885.440225,224367.3867,15.8440355
17/09/2024,PROD-028,Microsoft,South,Appliances,136,2156.387773,293268.7371,15.85579245
17/09/2024,PROD-031,Samsung,East,Electronics,127,1987.263561,252382.4722,15.64774457
17/09/2024,PROD-023,Microsoft,East,Appliances,104,1687.899907,175541.5903,16.2298068
17/09/2024,PROD-008,Samsung,North,Electronics,136,2096.663515,285146.2381,15.4166435
17/09/2024,PROD-019,Apple,East,Appliances,138,2181.301481,301019.6044,15.80653247
17/09/2024,PROD-018,Sony,West,Computers,123,1967.51833,242004.7545,15.99608398
17/09/2024,PROD-031,Google,West,Accessories,148,2306.96832,341431.3114,15.58762378
18/09/2024,PROD-015,LG,West,Accessories,129,2145.74667,276801.3204,16.63369511
18/09/2024,PROD-024,LG,East,Appliances,121,1882.476794,227779.6921,15.55765946
18/09/2024,PROD-035,Google,West,Computers,119,1899.055199,225987.5687,15.95844705
18/09/2024,PROD-014,Microsoft,West,Appliances,119,1912.724663,227614.2349,16.0733165
18/09/2024,PROD-003,LG,South,Appliances,126,2065.524782,260256.1225,16.39305382
18/09/2024,PROD-017,Samsung,East,Computers,120,1881.111585,225733.3902,15.67592987
18/09/2024,PROD-013,Microsoft,South,Accessories,131,2034.23892,266485.2985,15.52854137
19/09/2024,PROD-014,Samsung,North,Accessories,118,1938.136746,228700.136,16.42488768
19/09/2024,PROD-035,Sony,West,Electronics,129,2060.299547,265778.6416,15.97131432
19/09/2024,PROD-011,Samsung,South,Accessories,122,1881.561572,229550.5118,15.42263584
19/09/2024,PROD-017,Sony,South,Computers,115,1769.896073,203538.0484,15.39040064
19/09/2024,PROD-005,Sony,East,Appliances,128,1999.902152,255987.4754,15.62423556
19/09/2024,PROD-031,Microsoft,South,Appliances,129,2082.005324,268578.6868,16.13957616
19/09/2024,PROD-024,Apple,North,Electronics,118,1900.296184,224234.9497,16.10420495
20/09/2024,PROD-009,Samsung,South,Computers,121,1843.401433,223051.5734,15.23472259
20/09/2024,PROD-003,Sony,East,Computers,143,2338.956538,334470.7849,16.35633942
20/09/2024,PROD-016,Microsoft,South,Accessories,129,2117.33686,273136.4549,16.41346403
20/09/2024,PROD-014,Microsoft,West,Accessories,129,2078.012425,268063.6028,16.10862345
20/09/2024,PROD-027,Sony,South,Accessories,134,2110.433795,282798.1286,15.74950594
20/09/2024,PROD-032,Google,West,Appliances,134,2121.072439,284223.7068,15.8288988
20/09/2024,PROD-009,Samsung,East,Electronics,121,1994.059204,241281.1636,16.47982813
20/09/2024,PROD-030,Samsung,East,Appliances,107,1592.604703,170408.7032,14.8841561
20/09/2024,PROD-032,Samsung,North,Accessories,139,2164.836774,300912.3117,15.57436528
21/09/2024,PROD-033,Microsoft,North,Electronics,138,2188.742124,302046.4131,15.86045017
21/09/2024,PROD-017,Sony,North,Electronics,121,2001.061922,242128.4925,16.53770183
21/09/2024,PROD-014,Apple,East,Electronics,131,2090.026075,273793.4158,15.95439752
21/09/2024,PROD-034,Sony,South,Electronics,125,1885.160657,235645.0821,15.08128526
22/09/2024,PROD-018,Microsoft,North,Computers,119,1862.657178,221656.2042,15.65258133
22/09/2024,PROD-012,Sony,North,Computers,126,2020.126182,254535.8989,16.03274747
22/09/2024,PROD-012,Samsung,East,Computers,145,2238.811223,324627.6273,15.4400774
22/09/2024,PROD-021,Google,North,Electronics,103,1633.573457,168258.0661,15.85993648
22/09/2024,PROD-006,LG,North,Computers,144,2309.707413,332597.8675,16.03963481
22/09/2024,PROD-005,Sony,North,Computers,122,1886.152471,230110.6014,15.46026615
22/09/2024,PROD-013,Samsung,North,Computers,121,1866.553587,225852.984,15.4260627
22/09/2024,PROD-030,Sony,South,Accessories,125,1876.899332,234612.4165,15.01519465
23/09/2024,PROD-034,Microsoft,North,Accessories,122,1960.274285,239153.4627,16.06782201
23/09/2024,PROD-023,LG,East,Electronics,129,1990.898412,256825.8952,15.43332103
23/09/2024,PROD-007,LG,West,Appliances,127,1994.505077,253302.1447,15.70476438
23/09/2024,PROD-021,Sony,South,Computers,125,2020.495344,252561.918,16.16396275
23/09/2024,PROD-034,Samsung,North,Appliances,132,2012.612798,265664.8894,15.24706665
24/09/2024,PROD-004,LG,North,Electronics,127,1991.612782,252934.8233,15.68199041
24/09/2024,PROD-022,Google,South,Appliances,129,2137.04269,275678.507,16.5662224
24/09/2024,PROD-008,Apple,South,Appliances,135,2177.996325,294029.5039,16.13330611
24/09/2024,PROD-028,LG,South,Computers,120,2029.409544,243529.1453,16.9117462
24/09/2024,PROD-030,Google,East,Accessories,120,1897.693931,227723.2717,15.81411609
24/09/2024,PROD-002,Apple,North,Electronics,143,2237.367317,319943.5264,15.6459253
24/09/2024,PROD-004,Apple,West,Electronics,123,2001.167711,246143.6284,16.26965619
25/09/2024,PROD-026,Samsung,East,Computers,136,2112.768595,287336.529,15.5350632
25/09/2024,PROD-022,Sony,West,Electronics,115,1808.463244,207973.2731,15.72576734
25/09/2024,PROD-017,Microsoft,West,Electronics,107,1746.639374,186890.4131,16.32373247
26/09/2024,PROD-034,Google,South,Accessories,129,2050.009567,264451.2341,15.89154703
26/09/2024,PROD-020,Apple,South,Computers,138,2264.45431,312494.6948,16.4090892
26/09/2024,PROD-030,Microsoft,South,Computers,97,1568.429922,152137.7024,16.16938064
26/09/2024,PROD-026,Google,North,Electronics,124,2012.656726,249569.434,16.23110263
27/09/2024,PROD-009,Sony,North,Appliances,124,2093.813343,259632.8546,16.88559148
27/09/2024,PROD-012,Google,North,Computers,124,2033.393535,252140.7984,16.39833496
27/09/2024,PROD-026,Apple,West,Electronics,115,1806.979163,207802.6038,15.71286229
27/09/2024,PROD-010,Apple,South,Appliances,130,2073.587824,269566.4172,15.95067557
27/09/2024,PROD-036,Sony,South,Appliances,136,2120.871375,288438.507,15.59464246
27/09/2024,PROD-022,Sony,North,Computers,135,2051.862079,277001.3807,15.19897837
27/09/2024,PROD-018,Microsoft,South,Computers,134,2060.453465,276100.7644,15.3765184
27/09/2024,PROD-032,Sony,South,Accessories,108,1698.768367,183466.9836,15.72933673
27/09/2024,PROD-031,Apple,West,Electronics,115,1893.046531,217700.351,16.46127418
27/09/2024,PROD-002,Apple,West,Accessories,135,2218.375468,299480.6882,16.43241088
28/09/2024,PROD-004,Samsung,North,Accessories,149,2336.696507,348167.7795,15.68252689
28/09/2024,PROD-035,Sony,East,Accessories,129,2075.418225,267728.951,16.08851337
28/09/2024,PROD-001,Sony,South,Computers,130,2067.780008,268811.4011,15.90600006
28/09/2024,PROD-001,Sony,East,Accessories,150,2358.503041,353775.4562,15.72335361
28/09/2024,PROD-022,Google,West,Accessories,127,2032.544955,258133.2093,16.00429099
28/09/2024,PROD-019,Microsoft,West,Electronics,131,2061.302094,270030.5743,15.73513049
28/09/2024,PROD-007,Google,East,Accessories,118,1878.225595,221630.6202,15.91716606
28/09/2024,PROD-021,Microsoft,North,Accessories,149,2434.82866,362789.4703,16.34113194
28/09/2024,PROD-017,LG,East,Computers,127,2048.188254,260119.9083,16.12746657
28/09/2024,PROD-018,Google,West,Accessories,116,1866.627192,216528.7543,16.09161373
28/09/2024,PROD-001,Apple,North,Accessories,126,1991.87708,250976.5121,15.80854825
28/09/2024,PROD-011,LG,South,Appliances,124,1970.741934,244371.9998,15.89308011
28/09/2024,PROD-017,Samsung,West,Appliances,134,2073.911905,277904.1953,15.47695452
01/10/2024,PROD-035,Google,North,Computers,128,2033.595789,260300.261,15.8874671
01/10/2024,PROD-025,Sony,East,Electronics,115,1796.282212,206572.4544,15.61984532
01/10/2024,PROD-007,Sony,South,Appliances,124,2052.990287,254570.7956,16.55637328
01/10/2024,PROD-017,Apple,East,Electronics,123,1959.788611,241053.9992,15.93324074
01/10/2024,PROD-014,Microsoft,East,Accessories,126,2020.833313,254624.9974,16.03835962
01/10/2024,PROD-003,Apple,North,Computers,128,2053.929893,262903.0263,16.04632729
02/10/2024,PROD-004,Sony,West,Computers,127,2130.291545,270547.0262,16.77394917
02/10/2024,PROD-002,Apple,East,Accessories,112,1798.304961,201410.1557,16.0562943
02/10/2024,PROD-018,LG,East,Appliances,133,2138.405144,284407.8842,16.07823417
02/10/2024,PROD-002,Sony,North,Computers,140,2099.052509,293867.3513,14.99323221
02/10/2024,PROD-002,Apple,South,Computers,139,2200.768515,305906.8236,15.83286701
02/10/2024,PROD-030,Apple,East,Accessories,120,1973.210671,236785.2805,16.44342226
03/10/2024,PROD-009,Microsoft,West,Computers,109,1708.454156,186221.503,15.67389134
03/10/2024,PROD-016,Microsoft,East,Computers,120,1935.802292,232296.275,16.13168577
03/10/2024,PROD-009,Samsung,West,Electronics,117,1829.789246,214085.3418,15.63922432
03/10/2024,PROD-030,Samsung,West,Electronics,119,1813.169039,215767.1156,15.23671461
03/10/2024,PROD-009,Samsung,South,Appliances,126,2032.146657,256050.4788,16.12814807
03/10/2024,PROD-023,LG,East,Computers,146,2325.970065,339591.6295,15.93130181
03/10/2024,PROD-036,Sony,South,Appliances,129,2028.8659,261723.701,15.72764263
03/10/2024,PROD-013,Sony,North,Accessories,148,2311.534889,342107.1635,15.61847898
04/10/2024,PROD-017,LG,West,Accessories,130,2043.566436,265663.6367,15.71974182
04/10/2024,PROD-018,Samsung,South,Appliances,126,1998.741435,251841.4208,15.86302726
04/10/2024,PROD-013,Samsung,East,Appliances,115,1720.535106,197861.5372,14.96117484
04/10/2024,PROD-022,Sony,North,Accessories,120,1845.261046,221431.3255,15.37717538
04/10/2024,PROD-006,Samsung,East,Electronics,128,2175.986009,278526.2092,16.9998907
04/10/2024,PROD-012,Google,East,Electronics,138,2188.242273,301977.4337,15.85682806
04/10/2024,PROD-023,Sony,North,Appliances,154,2502.448595,385377.0837,16.2496662
05/10/2024,PROD-010,Google,North,Computers,123,1923.799793,236627.3745,15.64064872
05/10/2024,PROD-009,Apple,West,Electronics,142,2248.065218,319225.261,15.8314452
05/10/2024,PROD-027,Apple,West,Accessories,126,2029.022069,255656.7807,16.10334975
05/10/2024,PROD-014,Samsung,East,Accessories,127,2026.903522,257416.7473,15.95987025
06/10/2024,PROD-011,Google,West,Computers,140,2291.798963,320851.8548,16.36999259
06/10/2024,PROD-033,Sony,West,Electronics,134,2144.45208,287356.5787,16.00337373
06/10/2024,PROD-018,LG,West,Electronics,138,2289.965495,316015.2382,16.59395286
06/10/2024,PROD-007,LG,North,Computers,145,2408.318559,349206.191,16.60909351
06/10/2024,PROD-021,Apple,South,Electronics,139,2355.73569,327447.2609,16.94773878
06/10/2024,PROD-033,Sony,East,Computers,130,2082.731361,270755.077,16.02101047
07/10/2024,PROD-014,Sony,West,Computers,154,2579.46783,397238.0458,16.7497911
07/10/2024,PROD-009,Microsoft,East,Accessories,123,2029.385051,249614.3613,16.49906546
07/10/2024,PROD-028,Microsoft,North,Appliances,115,1821.547359,209477.9463,15.83954225
07/10/2024,PROD-016,Apple,East,Accessories,122,2040.808237,248978.6049,16.72793637
08/10/2024,PROD-032,Apple,North,Appliances,120,1916.114379,229933.7255,15.96761982
08/10/2024,PROD-013,Microsoft,East,Electronics,144,2304.86814,331901.0122,16.00602875
09/10/2024,PROD-033,Microsoft,West,Appliances,119,1860.304516,221376.2373,15.63281105
09/10/2024,PROD-010,LG,North,Computers,111,1827.534118,202856.2871,16.46427133
09/10/2024,PROD-002,Apple,West,Accessories,132,2056.446133,271450.8896,15.57913737
09/10/2024,PROD-027,LG,South,Computers,120,2006.592992,240791.1591,16.72160827
09/10/2024,PROD-006,LG,East,Computers,122,1921.894251,234471.0986,15.75323157
09/10/2024,PROD-036,Google,North,Accessories,119,1850.677391,220230.6096,15.55191085
09/10/2024,PROD-019,Google,South,Appliances,131,2087.206278,273424.0225,15.93287235
10/10/2024,PROD-012,Microsoft,West,Accessories,143,2320.861907,331883.2526,16.22980354
10/10/2024,PROD-017,Apple,South,Accessories,146,2411.972702,352148.0145,16.52036097
11/10/2024,PROD-031,LG,North,Electronics,140,2186.597503,306123.6504,15.61855359
11/10/2024,PROD-009,LG,South,Electronics,126,2027.908041,255516.4131,16.09450826
12/10/2024,PROD-030,Google,South,Appliances,122,1955.137982,238526.8338,16.02572116
12/10/2024,PROD-002,Sony,West,Appliances,139,2221.229647,308750.921,15.98006941
12/10/2024,PROD-011,Apple,East,Computers,125,1991.208189,248901.0237,15.92966551
12/10/2024,PROD-007,Microsoft,West,Computers,139,2278.39303,316696.6311,16.39131676
12/10/2024,PROD-006,Sony,East,Computers,119,1854.958551,220740.0676,15.58788699
12/10/2024,PROD-031,Samsung,South,Accessories,127,1976.055443,250959.0413,15.55949168
13/10/2024,PROD-003,Apple,North,Computers,124,1935.66955,240023.0242,15.61023831
13/10/2024,PROD-035,Google,East,Accessories,133,2102.594561,279645.0766,15.80898166
13/10/2024,PROD-031,Samsung,East,Appliances,129,2109.471659,272121.8441,16.35249348
13/10/2024,PROD-028,Microsoft,North,Computers,120,1981.918884,237830.2661,16.5159907
13/10/2024,PROD-010,Google,North,Accessories,118,1916.476479,226144.2246,16.2413261
13/10/2024,PROD-035,LG,South,Computers,135,2111.820477,285095.7644,15.64311464
14/10/2024,PROD-030,Microsoft,East,Computers,130,2193.4432,285147.616,16.87264
14/10/2024,PROD-004,LG,East,Computers,120,1902.439284,228292.7141,15.8536607
14/10/2024,PROD-012,LG,East,Computers,129,2169.72946,279895.1003,16.81960822
14/10/2024,PROD-026,Google,East,Accessories,124,2004.252351,248527.2915,16.16332541
15/10/2024,PROD-028,Apple,South,Computers,137,2204.820263,302060.376,16.09357856
15/10/2024,PROD-002,Google,North,Accessories,138,2038.807229,281355.3976,14.77396543
15/10/2024,PROD-013,Samsung,West,Computers,129,1949.475405,251482.3273,15.11221244
15/10/2024,PROD-004,Microsoft,North,Accessories,134,2111.340032,282919.5643,15.7562689
15/10/2024,PROD-027,Sony,South,Appliances,131,2046.194017,268051.4162,15.61980166
15/10/2024,PROD-023,Microsoft,West,Computers,131,2028.050399,265674.6023,15.48130076
15/10/2024,PROD-015,Apple,North,Appliances,134,2194.531449,294067.2141,16.37710036
16/10/2024,PROD-029,LG,South,Computers,135,2132.283117,287858.2207,15.79468975
16/10/2024,PROD-012,LG,East,Accessories,119,1880.222005,223746.4186,15.80018492
16/10/2024,PROD-002,LG,West,Electronics,130,2111.123623,274446.071,16.23941248
16/10/2024,PROD-019,Samsung,South,Computers,131,2032.174137,266214.812,15.51277968
16/10/2024,PROD-014,Microsoft,North,Appliances,135,2108.924496,284704.807,15.62166293
16/10/2024,PROD-028,LG,West,Accessories,126,2010.444195,253315.9686,15.95590631
16/10/2024,PROD-015,Microsoft,East,Electronics,129,2133.234536,275187.2552,16.53670183
17/10/2024,PROD-011,Sony,North,Appliances,126,2027.110211,255415.8866,16.08817628
17/10/2024,PROD-032,Google,North,Accessories,131,2093.226272,274212.6416,15.9788265
17/10/2024,PROD-036,Samsung,North,Computers,128,1990.592732,254795.8697,15.55150572
17/10/2024,PROD-005,Google,East,Accessories,138,2289.316,315925.6079,16.58924637
18/10/2024,PROD-019,Sony,East,Computers,127,2107.2742,267623.8233,16.59271023
18/10/2024,PROD-033,Google,South,Appliances,132,2159.5162,285056.1384,16.35997121
18/10/2024,PROD-023,Sony,North,Accessories,134,2131.638833,285639.6036,15.90775248
18/10/2024,PROD-021,Samsung,West,Accessories,122,1897.798946,231531.4714,15.55572907
18/10/2024,PROD-021,Apple,West,Computers,142,2250.419585,319559.5811,15.84802525
18/10/2024,PROD-034,Samsung,East,Accessories,147,2356.493461,346404.5388,16.03056776
18/10/2024,PROD-013,LG,North,Appliances,146,2185.843124,319133.0961,14.97152824
18/10/2024,PROD-033,Samsung,East,Electronics,137,2246.738328,307803.1509,16.39954984
19/10/2024,PROD-004,Sony,East,Computers,122,1791.507993,218563.9752,14.68449175
19/10/2024,PROD-031,Samsung,West,Computers,123,1983.026772,243912.2929,16.12216888
19/10/2024,PROD-007,Samsung,South,Electronics,148,2417.559054,357798.7401,16.33485848
19/10/2024,PROD-006,Microsoft,South,Accessories,131,2019.674947,264577.418,15.41736601
20/10/2024,PROD-015,Samsung,West,Computers,140,2289.021071,320462.9499,16.35015051
20/10/2024,PROD-033,Sony,West,Computers,147,2420.066214,355749.7334,16.46303547
20/10/2024,PROD-021,LG,North,Appliances,127,2011.372764,255444.341,15.83758082
20/10/2024,PROD-034,Apple,East,Appliances,138,2353.159064,324735.9509,17.05187728
20/10/2024,PROD-011,Apple,West,Computers,131,2114.568785,277008.5108,16.14174645
20/10/2024,PROD-015,Google,South,Appliances,129,1912.624319,246728.5372,14.82654511
21/10/2024,PROD-008,Sony,South,Accessories,141,2255.257749,317991.3426,15.99473581
21/10/2024,PROD-028,LG,South,Accessories,117,1903.146938,222668.1918,16.26621315
21/10/2024,PROD-031,Sony,South,Accessories,121,1920.847869,232422.5921,15.87477577
21/10/2024,PROD-028,Apple,East,Computers,126,2031.790545,256005.6087,16.12532179
22/10/2024,PROD-024,Samsung,West,Computers,131,1971.573702,258276.155,15.05018093
22/10/2024,PROD-007,Sony,East,Electronics,121,2044.241024,247353.1638,16.89455391
22/10/2024,PROD-030,Microsoft,East,Appliances,139,2310.979693,321226.1774,16.62575319
22/10/2024,PROD-004,Sony,South,Computers,115,1871.86528,215264.5071,16.27708939
23/10/2024,PROD-036,Sony,South,Accessories,127,1991.03906,252861.9607,15.67747292
23/10/2024,PROD-029,Microsoft,East,Electronics,151,2456.525776,370935.3921,16.26838262
23/10/2024,PROD-018,Google,West,Accessories,125,2009.432687,251179.0859,16.0754615
23/10/2024,PROD-030,Samsung,West,Appliances,126,2063.363473,259983.7976,16.37590058
23/10/2024,PROD-030,Apple,East,Electronics,116,1878.247446,217876.7038,16.19178833
23/10/2024,PROD-033,Microsoft,West,Appliances,144,2277.15158,327909.8275,15.81355264
23/10/2024,PROD-008,Microsoft,North,Appliances,118,1920.34472,226600.677,16.2741078
23/10/2024,PROD-021,Microsoft,West,Electronics,129,2124.121419,274011.6631,16.46605751
23/10/2024,PROD-022,Microsoft,East,Electronics,152,2458.449109,373684.2646,16.1740073
24/10/2024,PROD-014,Samsung,South,Appliances,139,2094.905266,291191.832,15.07126091
24/10/2024,PROD-002,Microsoft,South,Computers,132,2163.818573,285624.0516,16.39256494
24/10/2024,PROD-010,Sony,South,Computers,129,1962.820451,253203.8382,15.21566241
25/10/2024,PROD-029,Microsoft,West,Appliances,149,2333.309643,347663.1368,15.65979626
25/10/2024,PROD-036,Apple,South,Electronics,131,2024.564826,265217.9922,15.45469333
25/10/2024,PROD-001,Microsoft,West,Appliances,114,1837.654478,209492.6105,16.11977612
25/10/2024,PROD-026,Sony,North,Computers,152,2462.15721,374247.896,16.1984027
25/10/2024,PROD-005,Apple,North,Accessories,139,2289.367172,318222.0369,16.47026742
25/10/2024,PROD-035,Sony,East,Electronics,119,1939.126681,230756.0751,16.29518219
25/10/2024,PROD-001,Microsoft,North,Computers,132,2154.827569,284437.2391,16.32445128
25/10/2024,PROD-013,Apple,East,Electronics,136,2336.572036,317773.7969,17.18067674
25/10/2024,PROD-006,LG,South,Appliances,112,1874.479917,209941.7507,16.73642783
25/10/2024,PROD-021,Apple,West,Electronics,139,2312.613938,321453.3374,16.63751035
26/10/2024,PROD-017,Samsung,North,Electronics,129,2015.054121,259941.9816,15.62057458
26/10/2024,PROD-012,LG,South,Computers,126,2017.644173,254223.1659,16.013049
26/10/2024,PROD-014,LG,North,Appliances,129,2018.026473,260325.415,15.64361607
27/10/2024,PROD-017,Apple,East,Electronics,127,2035.511375,258509.9446,16.02764862
27/10/2024,PROD-030,Microsoft,East,Computers,131,2045.916381,268015.0459,15.6176823
27/10/2024,PROD-020,Samsung,West,Accessories,133,2069.30532,275217.6076,15.55868662
27/10/2024,PROD-004,Microsoft,West,Appliances,136,2303.526665,313279.6265,16.93769607
27/10/2024,PROD-011,Microsoft,North,Appliances,136,2238.460572,304430.6378,16.45926891
28/10/2024,PROD-035,Sony,East,Appliances,122,2021.551418,246629.273,16.57009359
28/10/2024,PROD-008,Sony,South,Appliances,142,2151.033541,305446.7629,15.14812353
28/10/2024,PROD-017,LG,North,Computers,131,2118.367364,277506.1246,16.17074323
28/10/2024,PROD-019,Samsung,East,Appliances,121,1918.472373,232135.1572,15.85514358
28/10/2024,PROD-021,Apple,East,Appliances,126,2061.435416,259740.8624,16.36059854
28/10/2024,PROD-017,Apple,West,Accessories,124,1996.556132,247572.9604,16.10125913
28/10/2024,PROD-006,Apple,South,Computers,141,2214.169099,312197.843,15.70332695
29/10/2024,PROD-014,Samsung,East,Accessories,144,2256.692951,324963.7849,15.67147883
29/10/2024,PROD-005,Apple,East,Accessories,132,2040.299177,269319.4913,15.45681194
29/10/2024,PROD-015,Microsoft,South,Appliances,133,2174.304942,289182.5572,16.34815746
29/10/2024,PROD-026,Microsoft,North,Electronics,127,1984.124024,251983.7511,15.62302381
29/10/2024,PROD-003,LG,West,Appliances,123,1856.704475,228374.6504,15.09515833
29/10/2024,PROD-004,Google,North,Electronics,151,2497.377832,377104.0526,16.53892604
29/10/2024,PROD-023,Sony,West,Accessories,123,1948.365383,239648.9421,15.84036897
29/10/2024,PROD-036,LG,South,Accessories,152,2432.482502,369737.3403,16.00317436
30/10/2024,PROD-023,Samsung,South,Appliances,128,2138.808505,273767.4887,16.70944145
30/10/2024,PROD-025,Google,East,Computers,127,2047.103859,259982.1901,16.11892802
